tpep_pickup_date,hour_pickup,count,day_of_week,month_bin,pickup_bin
2022-02-02,10,4222,2,1,1
2022-02-02,11,4235,2,1,1
2022-02-02,12,4448,2,1,1
2022-02-02,13,4486,2,1,2
2022-02-02,14,5532,2,1,2
2022-02-02,15,5954,2,1,2
2022-02-02,16,6023,2,1,2
2022-02-02,17,6758,2,1,2
2022-02-02,18,7707,2,1,2
2022-02-02,19,6510,2,1,3
2022-02-02,20,5104,2,1,3
2022-02-02,21,4789,2,1,3
2022-02-02,22,4777,2,1,3
2022-02-02,23,2629,2,1,3
2022-02-03,0,1777,3,1,0
2022-02-03,1,849,3,1,0
2022-02-03,2,413,3,1,0
2022-02-03,3,298,3,1,0
2022-02-03,4,303,3,1,0
2022-02-03,5,631,3,1,0
2022-02-03,6,1901,3,1,0
2022-02-03,7,4064,3,1,1
2022-02-03,8,5280,3,1,1
2022-02-03,9,5062,3,1,1
2022-02-03,10,5089,3,1,1
2022-02-03,11,5500,3,1,1
2022-02-03,12,5722,3,1,1
2022-02-03,13,6022,3,1,2
2022-02-03,14,6145,3,1,2
2022-02-03,15,6318,3,1,2
2022-02-03,16,6007,3,1,2
2022-02-03,17,7185,3,1,2
2022-02-03,18,7768,3,1,2
2022-02-03,19,7108,3,1,3
2022-02-03,20,5423,3,1,3
2022-02-03,21,5137,3,1,3
2022-02-03,22,4816,3,1,3
2022-02-03,23,3308,3,1,3
2022-02-04,0,2382,4,1,0
2022-02-04,1,1463,4,1,0
2022-02-04,2,937,4,1,0
2022-02-04,3,524,4,1,0
2022-02-04,4,463,4,1,0
2022-02-04,5,634,4,1,0
2022-02-04,6,1611,4,1,0
2022-02-04,7,3581,4,1,1
2022-02-04,8,4964,4,1,1
2022-02-04,9,4724,4,1,1
2022-02-04,10,4949,4,1,1
2022-02-04,11,5291,4,1,1
2022-02-04,12,5480,4,1,1
2022-02-04,13,5839,4,1,2
2022-02-04,14,6936,4,1,2
2022-02-04,15,7532,4,1,2
2022-02-04,16,6619,4,1,2
2022-02-04,17,7497,4,1,2
2022-02-04,18,8291,4,1,2
2022-02-04,19,7538,4,1,3
2022-02-04,20,5628,4,1,3
2022-02-04,21,5211,4,1,3
2022-02-04,22,5535,4,1,3
2022-02-04,23,4744,4,1,3
2022-02-05,0,4931,5,1,0
2022-02-05,1,3995,5,1,0
2022-02-05,2,3002,5,1,0
2022-02-05,3,2041,5,1,0
2022-02-05,4,1023,5,1,0
2022-02-05,5,447,5,1,0
2022-02-05,6,891,5,1,0
2022-02-05,7,1297,5,1,1
2022-02-05,8,2115,5,1,1
2022-02-05,9,3460,5,1,1
2022-02-05,10,4529,5,1,1
2022-02-05,11,5507,5,1,1
2022-02-05,12,6381,5,1,1
2022-02-05,13,6938,5,1,2
2022-02-05,14,6998,5,1,2
2022-02-05,15,7192,5,1,2
2022-02-05,16,7581,5,1,2
2022-02-05,17,7767,5,1,2
2022-02-05,18,7980,5,1,2
2022-02-05,19,8154,5,1,3
2022-02-05,20,6244,5,1,3
2022-02-05,21,5772,5,1,3
2022-02-05,22,6181,5,1,3
2022-02-05,23,4983,5,1,3
2022-02-06,0,5283,6,1,0
2022-02-06,1,4180,6,1,0
2022-02-06,2,3251,6,1,0
2022-02-06,3,2293,6,1,0
2022-02-06,4,1198,6,1,0
2022-02-06,5,463,6,1,0
2022-02-06,6,688,6,1,0
2022-02-06,7,1146,6,1,1
2022-02-06,8,1656,6,1,1
2022-02-06,9,2757,6,1,1
2022-02-06,10,3989,6,1,1
2022-02-06,11,4696,6,1,1
2022-02-06,12,5546,6,1,1
2022-02-06,13,5479,6,1,2
2022-02-06,14,5808,6,1,2
2022-02-06,15,5860,6,1,2
2022-02-06,16,5849,6,1,2
2022-02-06,17,5862,6,1,2
2022-02-06,18,5539,6,1,2
2022-02-06,19,4418,6,1,3
2022-02-06,21,3487,6,1,3
2022-02-06,22,2572,6,1,3
2022-02-06,23,1479,6,1,3
2022-02-07,0,1132,0,1,0
2022-02-07,1,475,0,1,0
2022-02-07,2,292,0,1,0
2022-02-07,3,173,0,1,0
2022-02-07,4,216,0,1,0
2022-02-07,5,571,0,1,0
2022-02-07,6,1794,0,1,0
2022-02-07,7,3703,0,1,1
2022-02-07,8,5044,0,1,1
2022-02-07,9,5133,0,1,1
2022-02-07,10,4852,0,1,1
2022-02-07,11,4802,0,1,1
2022-02-07,12,5074,0,1,1
2022-02-07,13,5391,0,1,2
2022-02-07,14,5708,0,1,2
2022-02-07,15,6289,0,1,2
2022-02-07,16,5638,0,1,2
2022-02-07,17,6434,0,1,2
2022-02-07,18,6744,0,1,2
2022-02-07,19,5444,0,1,3
2022-02-07,20,4305,0,1,3
2022-02-07,21,3772,0,1,3
2022-02-07,22,2814,0,1,3
2022-02-07,23,1448,0,1,3
2022-02-08,0,1153,1,1,0
2022-02-08,1,438,1,1,0
2022-02-08,2,271,1,1,0
2022-02-08,3,153,1,1,0
2022-02-08,4,210,1,1,0
2022-02-08,5,517,1,1,0
2022-02-08,6,1912,1,1,0
2022-02-08,7,3955,1,1,1
2022-02-08,8,5317,1,1,1
2022-02-08,9,5141,1,1,1
2022-02-08,10,5088,1,1,1
2022-02-08,11,5184,1,1,1
2022-02-08,12,5515,1,1,1
2022-02-08,13,5596,1,1,2
2022-02-08,14,6520,1,1,2
2022-02-08,15,6874,1,1,2
2022-02-08,16,6741,1,1,2
2022-02-08,17,7494,1,1,2
2022-02-08,18,8344,1,1,2
2022-02-08,19,6863,1,1,3
2022-02-08,20,5524,1,1,3
2022-02-08,21,5382,1,1,3
2022-02-08,22,4688,1,1,3
2022-02-08,23,2604,1,1,3
2022-02-09,0,1501,2,1,0
2022-02-09,1,736,2,1,0
2022-02-09,2,368,2,1,0
2022-02-09,3,238,2,1,0
2022-02-09,4,228,2,1,0
2022-02-09,5,523,2,1,0
2022-02-09,6,1821,2,1,0
2022-02-09,7,4131,2,1,1
2022-02-09,8,5333,2,1,1
2022-02-09,9,5232,2,1,1
2022-02-09,10,5231,2,1,1
2022-02-09,11,5504,2,1,1
2022-02-09,13,5754,2,1,2
2022-02-09,14,6309,2,1,2
2022-02-09,15,6770,2,1,2
2022-02-09,16,6493,2,1,2
2022-02-09,17,7392,2,1,2
2022-02-09,18,8358,2,1,2
2022-02-09,19,7093,2,1,3
2022-02-09,20,5701,2,1,3
2022-02-09,21,5705,2,1,3
2022-02-09,22,5166,2,1,3
2022-02-09,23,3183,2,1,3
2022-02-10,0,1818,3,1,0
2022-02-10,1,934,3,1,0
2022-02-10,2,520,3,1,0
2022-02-10,3,288,3,1,0
2022-02-10,4,302,3,1,0
2022-02-10,5,580,3,1,0
2022-02-10,6,1956,3,1,0
2022-02-10,7,4105,3,1,1
2022-02-10,8,5243,3,1,1
2022-02-10,9,5190,3,1,1
2022-02-10,10,5142,3,1,1
2022-02-10,11,5477,3,1,1
2022-02-10,12,5909,3,1,1
2022-02-10,13,6282,3,1,2
2022-02-10,14,6734,3,1,2
2022-02-10,15,6994,3,1,2
2022-02-10,16,6754,3,1,2
2022-02-10,17,7826,3,1,2
2022-02-10,18,8815,3,1,2
2022-02-10,19,7399,3,1,3
2022-02-10,20,6396,3,1,3
2022-02-10,21,6187,3,1,3
2022-02-10,22,5779,3,1,3
2022-02-10,23,3891,3,1,3
2022-02-11,0,3171,4,1,0
2022-02-11,1,1818,4,1,0
2022-02-11,2,1082,4,1,0
2022-02-11,3,640,4,1,0
2022-02-11,4,489,4,1,0
2022-02-11,5,728,4,1,0
2022-02-11,6,1737,4,1,0
2022-02-11,7,3603,4,1,1
2022-02-11,8,4519,4,1,1
2022-02-11,9,4724,4,1,1
2022-02-11,10,4971,4,1,1
2022-02-11,11,5333,4,1,1
2022-02-11,12,5795,4,1,1
2022-02-11,13,5919,4,1,2
2022-02-11,14,6564,4,1,2
2022-02-11,15,6792,4,1,2
2022-02-11,16,7043,4,1,2
2022-02-11,17,8068,4,1,2
2022-02-11,18,8938,4,1,2
2022-02-11,19,8555,4,1,3
2022-02-11,20,6603,4,1,3
2022-02-11,21,6091,4,1,3
2022-02-11,22,6464,4,1,3
2022-02-11,23,4681,4,1,3
2022-02-12,0,4991,5,1,0
2022-02-12,1,4172,5,1,0
2022-02-12,2,3398,5,1,0
2022-02-12,3,2274,5,1,0
2022-02-12,4,1216,5,1,0
2022-02-12,5,567,5,1,0
2022-02-12,6,823,5,1,0
2022-02-12,7,1326,5,1,1
2022-02-12,8,2146,5,1,1
2022-02-12,9,3396,5,1,1
2022-02-12,10,4454,5,1,1
2022-02-12,11,5320,5,1,1
2022-02-12,12,6420,5,1,1
2022-02-12,13,7030,5,1,2
2022-02-12,14,6785,5,1,2
2022-02-12,15,7369,5,1,2
2022-02-12,16,7341,5,1,2
2022-02-12,17,7729,5,1,2
2022-02-12,18,8011,5,1,2
2022-02-12,19,8233,5,1,3
2022-02-12,20,6843,5,1,3
2022-02-12,21,6296,5,1,3
2022-02-12,22,6641,5,1,3
2022-02-12,23,4909,5,1,3
2022-02-13,0,5210,6,1,0
2022-02-13,1,4441,6,1,0
2022-02-13,2,3451,6,1,0
2022-02-13,3,2322,6,1,0
2022-02-13,4,1096,6,1,0
2022-02-13,5,443,6,1,0
2022-02-13,6,749,6,1,0
2022-02-13,7,1125,6,1,1
2022-02-13,8,1688,6,1,1
2022-02-13,9,2470,6,1,1
2022-02-13,10,3900,6,1,1
2022-02-13,11,4683,6,1,1
2022-02-13,12,5370,6,1,1
2022-02-13,13,5624,6,1,2
2022-02-13,14,5574,6,1,2
2022-02-13,15,5666,6,1,2
2022-02-13,16,6064,6,1,2
2022-02-13,17,7060,6,1,2
2022-02-13,18,6505,6,1,2
2022-02-13,19,3943,6,1,3
2022-02-13,20,3762,6,1,3
2022-02-13,21,3545,6,1,3
2022-02-13,22,5128,6,1,3
2022-02-13,23,2524,6,1,3
2022-02-14,0,1673,0,1,0
2022-02-14,1,905,0,1,0
2022-02-14,2,459,0,1,0
2022-02-14,3,271,0,1,0
2022-02-14,4,307,0,1,0
2022-02-14,5,631,0,1,0
2022-02-14,6,2086,0,1,0
2022-02-14,7,4321,0,1,1
2022-02-14,8,5674,0,1,1
2022-02-14,9,5423,0,1,1
2022-02-14,10,5318,0,1,1
2022-02-14,11,5365,0,1,1
2022-02-14,12,5741,0,1,1
2022-02-14,13,5621,0,1,2
2022-02-14,14,6483,0,1,2
2022-02-14,15,7348,0,1,2
2022-02-14,16,7247,0,1,2
2022-02-14,17,8245,0,1,2
2022-02-14,18,9113,0,1,2
2022-02-14,19,8276,0,1,3
2022-02-14,20,6205,0,1,3
2022-02-14,21,5169,0,1,3
2022-02-14,22,4563,0,1,3
2022-02-14,23,2615,0,1,3
2022-02-15,0,1583,1,1,0
2022-02-15,1,729,1,1,0
2022-02-15,2,369,1,1,0
2022-02-15,3,194,1,1,0
2022-02-15,4,250,1,1,0
2022-02-15,5,698,1,1,0
2022-02-15,6,2197,1,1,0
2022-02-15,7,4626,1,1,1
2022-02-15,8,5971,1,1,1
2022-02-15,9,5795,1,1,1
2022-02-15,10,5550,1,1,1
2022-02-15,11,5563,1,1,1
2022-02-15,12,5894,1,1,1
2022-02-15,13,5944,1,1,2
2022-02-15,14,6722,1,1,2
2022-02-15,15,7005,1,1,2
2022-02-15,16,6858,1,1,2
2022-02-15,17,7756,1,1,2
2022-02-15,18,8567,1,1,2
2022-02-15,19,7320,1,1,3
2022-02-15,20,5948,1,1,3
2022-02-15,21,5718,1,1,3
2022-02-15,22,4945,1,1,3
2022-02-15,23,2633,1,1,3
2022-02-16,0,1521,2,1,0
2022-02-16,1,664,2,1,0
2022-02-16,2,425,2,1,0
2022-02-16,3,216,2,1,0
2022-02-16,4,251,2,1,0
2022-02-16,5,642,2,1,0
2022-02-16,6,2037,2,1,0
2022-02-16,7,4459,2,1,1
2022-02-16,8,5580,2,1,1
2022-02-16,9,5379,2,1,1
2022-02-16,10,5351,2,1,1
2022-02-16,11,5516,2,1,1
2022-02-16,12,5895,2,1,1
2022-02-16,13,6226,2,1,2
2022-02-16,14,6691,2,1,2
2022-02-16,15,7113,2,1,2
2022-02-16,16,6961,2,1,2
2022-02-16,17,8147,2,1,2
2022-02-16,18,8494,2,1,2
2022-02-16,19,7259,2,1,3
2022-02-16,20,5827,2,1,3
2022-02-16,21,5766,2,1,3
2022-02-16,22,5328,2,1,3
2022-02-16,23,2903,2,1,3
2022-02-17,0,1865,3,1,0
2022-02-17,1,965,3,1,0
2022-02-17,2,531,3,1,0
2022-02-17,3,333,3,1,0
2022-02-17,4,323,3,1,0
2022-02-17,5,616,3,1,0
2022-02-17,6,1991,3,1,0
2022-02-17,7,4184,3,1,1
2022-02-17,8,5287,3,1,1
2022-02-17,9,5277,3,1,1
2022-02-17,10,5275,3,1,1
2022-02-17,11,5478,3,1,1
2022-02-17,12,5862,3,1,1
2022-02-17,13,5981,3,1,2
2022-02-17,14,6813,3,1,2
2022-02-17,15,6950,3,1,2
2022-02-17,16,6877,3,1,2
2022-02-17,17,7824,3,1,2
2022-02-17,18,8584,3,1,2
2022-02-17,19,7132,3,1,3
2022-02-17,20,6052,3,1,3
2022-02-17,21,6737,3,1,3
2022-02-17,22,6226,3,1,3
2022-02-17,23,3581,3,1,3
2022-02-18,0,2699,4,1,0
2022-02-18,1,1452,4,1,0
2022-02-18,2,879,4,1,0
2022-02-18,3,497,4,1,0
2022-02-18,4,468,4,1,0
2022-02-18,5,734,4,1,0
2022-02-18,6,1958,4,1,0
2022-02-18,7,3463,4,1,1
2022-02-18,8,4524,4,1,1
2022-02-18,9,4647,4,1,1
2022-02-18,10,5048,4,1,1
2022-02-18,11,5625,4,1,1
2022-02-18,12,5969,4,1,1
2022-02-18,13,6041,4,1,2
2022-02-18,14,6723,4,1,2
2022-02-18,15,6970,4,1,2
2022-02-18,16,6578,4,1,2
2022-02-18,17,7409,4,1,2
2022-02-18,18,8501,4,1,2
2022-02-18,19,8592,4,1,3
2022-02-18,20,6605,4,1,3
2022-02-18,21,6180,4,1,3
2022-02-18,22,6261,4,1,3
2022-02-18,23,4553,4,1,3
2022-02-19,0,5067,5,1,0
2022-02-19,1,3876,5,1,0
2022-02-19,2,2986,5,1,0
2022-02-19,3,2152,5,1,0
2022-02-19,4,1133,5,1,0
2022-02-19,5,528,5,1,0
2022-02-19,6,904,5,1,0
2022-02-19,7,1363,5,1,1
2022-02-19,8,1994,5,1,1
2022-02-19,9,3257,5,1,1
2022-02-19,10,4331,5,1,1
2022-02-19,11,5238,5,1,1
2022-02-19,12,6456,5,1,1
2022-02-19,13,6681,5,1,2
2022-02-19,14,6264,5,1,2
2022-02-19,15,6821,5,1,2
2022-02-19,16,6894,5,1,2
2022-02-19,17,7736,5,1,2
2022-02-19,18,7785,5,1,2
2022-02-19,19,7897,5,1,3
2022-02-19,20,6236,5,1,3
2022-02-19,21,5956,5,1,3
2022-02-19,22,6266,5,1,3
2022-02-19,23,4883,5,1,3
2022-02-20,0,4914,6,1,0
2022-02-20,1,3964,6,1,0
2022-02-20,2,3088,6,1,0
2022-02-20,3,2241,6,1,0
2022-02-20,4,1142,6,1,0
2022-02-20,5,452,6,1,0
2022-02-20,6,703,6,1,0
2022-02-20,7,1079,6,1,1
2022-02-20,8,1548,6,1,1
2022-02-20,9,2649,6,1,1
2022-02-20,10,3998,6,1,1
2022-02-20,11,4770,6,1,1
2022-02-20,12,5821,6,1,1
2022-02-20,13,5968,6,1,2
2022-02-20,14,6101,6,1,2
2022-02-20,15,6067,6,1,2
2022-02-20,16,6154,6,1,2
2022-02-20,17,6299,6,1,2
2022-02-20,18,6238,6,1,2
2022-02-20,19,5389,6,1,3
2022-02-20,20,4776,6,1,3
2022-02-20,21,4189,6,1,3
2022-02-20,22,3905,6,1,3
2022-02-20,23,2846,6,1,3
2022-02-21,0,2281,0,1,0
2022-02-21,1,1250,0,1,0
2022-02-21,2,772,0,1,0
2022-02-21,3,558,0,1,0
2022-02-21,4,499,0,1,0
2022-02-21,5,467,0,1,0
2022-02-21,6,1189,0,1,0
2022-02-21,7,1800,0,1,1
2022-02-21,8,2615,0,1,1
2022-02-21,9,3416,0,1,1
2022-02-21,10,4207,0,1,1
2022-02-21,11,4449,0,1,1
2022-02-21,12,5374,0,1,1
2022-02-21,13,5647,0,1,2
2022-02-21,14,5975,0,1,2
2022-02-21,15,6360,0,1,2
2022-02-21,16,5973,0,1,2
2022-02-21,17,6419,0,1,2
2022-02-21,18,6428,0,1,2
2022-02-21,19,5433,0,1,3
2022-02-21,20,4407,0,1,3
2022-02-21,21,3905,0,1,3
2022-02-21,22,3328,0,1,3
2022-02-21,23,2226,0,1,3
2022-02-22,0,1459,1,1,0
2022-02-22,1,583,1,1,0
2022-02-22,2,343,1,1,0
2022-02-22,3,195,1,1,0
2022-02-22,4,228,1,1,0
2022-02-22,5,589,1,1,0
2022-02-22,6,1998,1,1,0
2022-02-22,7,3555,1,1,1
2022-02-22,8,4835,1,1,1
2022-02-22,9,5069,1,1,1
2022-02-22,10,5227,1,1,1
2022-02-22,11,5102,1,1,1
2022-02-22,12,5580,1,1,1
2022-02-22,13,6377,1,1,2
2022-02-22,14,7003,1,1,2
2022-02-22,15,6052,1,1,2
2022-02-22,16,7067,1,1,2
2022-02-22,17,8052,1,1,2
2022-02-22,18,8182,1,1,2
2022-02-22,19,6468,1,1,3
2022-02-22,20,4660,1,1,3
2022-02-22,21,4559,1,1,3
2022-02-22,22,4091,1,1,3
2022-02-22,23,2393,1,1,3
2022-02-23,0,1608,2,1,0
2022-02-23,1,795,2,1,0
2022-02-23,2,392,2,1,0
2022-02-23,3,229,2,1,0
2022-02-23,4,255,2,1,0
2022-02-23,5,601,2,1,0
2022-02-23,6,1876,2,1,0
2022-02-23,7,3730,2,1,1
2022-02-23,9,5220,2,1,1
2022-02-23,10,5452,2,1,1
2022-02-23,11,5703,2,1,1
2022-02-23,12,5934,2,1,1
2022-02-23,13,6218,2,1,2
2022-02-23,14,6670,2,1,2
2022-02-23,15,6743,2,1,2
2022-02-23,16,6866,2,1,2
2022-02-23,17,7522,2,1,2
2022-02-23,18,8654,2,1,2
2022-02-23,19,8228,2,1,3
2022-02-23,20,7078,2,1,3
2022-02-23,21,6671,2,1,3
2022-02-23,22,5852,2,1,3
2022-02-23,23,3334,2,1,3
2022-02-24,0,2110,3,1,0
2022-02-24,1,998,3,1,0
2022-02-24,2,602,3,1,0
2022-02-24,3,342,3,1,0
2022-02-24,4,313,3,1,0
2022-02-24,5,673,3,1,0
2022-02-24,6,2094,3,1,0
2022-02-24,7,4239,3,1,1
2022-02-24,8,5527,3,1,1
2022-02-24,9,5726,3,1,1
2022-02-24,10,6006,3,1,1
2022-02-24,11,6144,3,1,1
2022-02-24,12,6576,3,1,1
2022-02-24,13,6690,3,1,2
2022-02-24,14,7119,3,1,2
2022-02-24,15,7499,3,1,2
2022-02-24,16,7164,3,1,2
2022-02-24,17,8464,3,1,2
2022-02-24,18,9198,3,1,2
2022-02-24,19,8030,3,1,3
2022-02-24,20,6522,3,1,3
2022-02-24,21,6270,3,1,3
2022-02-24,22,5900,3,1,3
2022-02-24,23,3747,3,1,3
2022-02-25,0,2819,4,1,0
2022-02-25,1,1626,4,1,0
2022-02-25,2,871,4,1,0
2022-02-25,3,469,4,1,0
2022-02-25,4,394,4,1,0
2022-02-25,5,686,4,1,0
2022-02-25,6,1968,4,1,0
2022-02-25,7,3812,4,1,1
2022-02-25,8,5210,4,1,1
2022-02-25,9,5459,4,1,1
2022-02-25,10,5115,4,1,1
2022-02-25,11,5365,4,1,1
2022-02-25,12,5790,4,1,1
2022-02-25,13,5857,4,1,2
2022-02-25,15,6997,4,1,2
2022-02-25,16,7210,4,1,2
2022-02-25,17,7881,4,1,2
2022-02-25,18,8830,4,1,2
2022-02-25,19,8495,4,1,3
2022-02-25,20,6529,4,1,3
2022-02-25,21,6310,4,1,3
2022-02-25,22,7017,4,1,3
2022-02-25,23,5103,4,1,3
2022-02-26,0,5424,5,1,0
2022-02-26,1,4305,5,1,0
2022-02-26,2,3237,5,1,0
2022-02-26,3,2235,5,1,0
2022-02-26,4,1227,5,1,0
2022-02-26,5,479,5,1,0
2022-02-26,6,991,5,1,0
2022-02-26,7,1498,5,1,1
2022-02-26,8,2308,5,1,1
2022-02-26,9,3654,5,1,1
2022-02-26,10,4895,5,1,1
2022-02-26,11,5805,5,1,1
2022-02-26,12,6601,5,1,1
2022-02-26,13,6834,5,1,2
2022-02-26,14,7123,5,1,2
2022-02-26,15,7325,5,1,2
2022-02-26,16,7588,5,1,2
2022-02-26,17,7929,5,1,2
2022-02-26,18,8517,5,1,2
2022-02-26,19,8299,5,1,3
2022-02-26,20,6610,5,1,3
2022-02-26,21,6434,5,1,3
2022-02-26,22,6788,5,1,3
2022-02-26,23,5104,5,1,3
2022-02-27,0,5588,6,1,0
2022-02-27,1,4629,6,1,0
2022-02-27,2,3665,6,1,0
2022-02-27,3,2551,6,1,0
2022-02-27,4,1365,6,1,0
2022-02-27,5,543,6,1,0
2022-02-27,6,870,6,1,0
2022-02-27,7,1341,6,1,1
2022-02-27,8,2210,6,1,1
2022-02-27,9,3188,6,1,1
2022-02-27,10,4491,6,1,1
2022-02-27,11,5354,6,1,1
2022-02-27,12,6189,6,1,1
2022-02-27,13,6521,6,1,2
2022-02-27,14,6613,6,1,2
2022-02-27,15,6323,6,1,2
2022-02-27,16,6238,6,1,2
2022-02-27,17,6240,6,1,2
2022-02-27,18,6315,6,1,2
2022-02-27,19,5169,6,1,3
2022-02-27,20,4465,6,1,3
2022-02-27,21,4206,6,1,3
2022-02-27,22,3481,6,1,3
2022-02-27,23,1835,6,1,3
2022-02-28,0,1361,0,1,0
2022-02-28,1,623,0,1,0
2022-02-28,2,358,0,1,0
2022-02-28,3,261,0,1,0
2022-02-28,4,311,0,1,0
2022-02-28,5,677,0,1,0
2022-02-28,6,2106,0,1,0
2022-02-28,7,4154,0,1,1
2022-02-28,8,5254,0,1,1
2022-02-28,9,5460,0,1,1
2022-02-28,10,5346,0,1,1
2022-02-28,11,5347,0,1,1
2022-02-28,12,5570,0,1,1
2022-02-28,13,5745,0,1,2
2022-02-28,14,6252,0,1,2
2022-02-28,15,6908,0,1,2
2022-02-28,16,6832,0,1,2
2022-02-28,17,7653,0,1,2
2022-02-28,18,8065,0,1,2
2022-02-28,19,6582,0,1,3
2022-02-28,20,5268,0,1,3
2022-02-28,21,4710,0,1,3
2022-02-28,22,3754,0,1,3
2022-02-28,23,1939,0,1,3
2022-03-01,0,1243,1,1,0
2022-03-01,1,584,1,1,0
2022-03-01,2,305,1,1,0
2022-03-01,3,194,1,1,0
2022-03-01,4,256,1,1,0
2022-03-01,5,606,1,1,0
2022-03-01,6,2019,1,1,0
2022-03-01,7,4497,1,1,1
2022-03-01,8,5964,1,1,1
2022-03-01,9,5906,1,1,1
2022-03-01,10,5775,1,1,1
2022-03-01,11,6007,1,1,1
2022-03-01,12,6250,1,1,1
2022-03-01,13,6280,1,1,2
2022-03-01,14,7086,1,1,2
2022-03-01,15,7216,1,1,2
2022-03-01,16,7191,1,1,2
2022-03-01,17,8173,1,1,2
2022-03-01,18,8645,1,1,2
2022-03-01,19,7569,1,1,3
2022-03-01,20,6203,1,1,3
2022-03-01,21,5880,1,1,3
2022-03-01,22,5122,1,1,3
2022-03-01,23,3088,1,1,3
2022-03-02,0,2009,2,1,0
2022-03-02,1,933,2,1,0
2022-03-02,2,580,2,1,0
2022-03-02,3,303,2,1,0
2022-03-02,4,254,2,1,0
2022-03-02,5,634,2,1,0
2022-03-02,6,2188,2,1,0
2022-03-02,8,5741,2,1,1
2022-03-02,9,5849,2,1,1
2022-03-02,10,5957,2,1,1
2022-03-02,11,6075,2,1,1
2022-03-02,12,6343,2,1,1
2022-03-02,13,6634,2,1,2
2022-03-02,14,7265,2,1,2
2022-03-02,15,7481,2,1,2
2022-03-02,16,7411,2,1,2
2022-03-02,17,8488,2,1,2
2022-03-02,18,9221,2,1,2
2022-03-02,19,8157,2,1,3
2022-03-02,20,6737,2,1,3
2022-03-02,21,6272,2,1,3
2022-03-02,22,5686,2,1,3
2022-03-02,23,3237,2,1,3
2022-03-03,0,2196,3,1,0
2022-03-03,1,1008,3,1,0
2022-03-03,2,547,3,1,0
2022-03-03,3,344,3,1,0
2022-03-03,4,332,3,1,0
2022-03-03,5,732,3,1,0
2022-03-03,6,2176,3,1,0
2022-03-03,7,4411,3,1,1
2022-03-03,8,5702,3,1,1
2022-03-03,9,5830,3,1,1
2022-03-03,10,5972,3,1,1
2022-03-03,11,6312,3,1,1
2022-03-03,12,6738,3,1,1
2022-03-03,13,6846,3,1,2
2022-03-03,14,7610,3,1,2
2022-03-03,15,7942,3,1,2
2022-03-03,16,8001,3,1,2
2022-03-03,17,9050,3,1,2
2022-03-03,18,9946,3,1,2
2022-03-03,19,9222,3,1,3
2022-03-03,20,7705,3,1,3
2022-03-03,21,7462,3,1,3
2022-03-03,22,6771,3,1,3
2022-03-03,23,4170,3,1,3
2022-03-04,0,2991,4,1,0
2022-03-04,1,1589,4,1,0
2022-03-04,2,992,4,1,0
2022-03-04,3,581,4,1,0
2022-03-04,4,409,4,1,0
2022-03-04,5,854,4,1,0
2022-03-04,6,2096,4,1,0
2022-03-04,7,4083,4,1,1
2022-03-04,8,5062,4,1,1
2022-03-04,9,5095,4,1,1
2022-03-04,10,5531,4,1,1
2022-03-04,11,6061,4,1,1
2022-03-04,12,6425,4,1,1
2022-03-04,13,6701,4,1,2
2022-03-04,14,7444,4,1,2
2022-03-04,15,7634,4,1,2
2022-03-04,16,7500,4,1,2
2022-03-04,17,8897,4,1,2
2022-03-04,18,9797,4,1,2
2022-03-04,19,9401,4,1,3
2022-03-04,20,7475,4,1,3
2022-03-04,21,6770,4,1,3
2022-03-04,22,6943,4,1,3
2022-03-04,23,5012,4,1,3
2022-03-05,0,5172,5,1,0
2022-03-05,1,4252,5,1,0
2022-03-05,2,3234,5,1,0
2022-03-05,3,2284,5,1,0
2022-03-05,4,1147,5,1,0
2022-03-05,5,534,5,1,0
2022-03-05,6,950,5,1,0
2022-03-05,7,1317,5,1,1
2022-03-05,8,2308,5,1,1
2022-03-05,9,3652,5,1,1
2022-03-05,10,4802,5,1,1
2022-03-05,11,5684,5,1,1
2022-03-05,12,6562,5,1,1
2022-03-05,13,6920,5,1,2
2022-03-05,14,7053,5,1,2
2022-03-05,15,7219,5,1,2
2022-03-05,16,7455,5,1,2
2022-03-05,17,7943,5,1,2
2022-03-05,18,8190,5,1,2
2022-03-05,19,7808,5,1,3
2022-03-05,20,6492,5,1,3
2022-03-05,21,6274,5,1,3
2022-03-05,22,6558,5,1,3
2022-03-05,23,4868,5,1,3
2022-03-06,0,5499,6,1,0
2022-03-06,1,4631,6,1,0
2022-03-06,2,3582,6,1,0
2022-03-06,3,2506,6,1,0
2022-03-06,4,1320,6,1,0
2022-03-06,5,586,6,1,0
2022-03-06,6,881,6,1,0
2022-03-06,7,1162,6,1,1
2022-03-06,8,1865,6,1,1
2022-03-06,9,2957,6,1,1
2022-03-06,10,4764,6,1,1
2022-03-06,11,5134,6,1,1
2022-03-06,12,5917,6,1,1
2022-03-06,13,6047,6,1,2
2022-03-06,14,6066,6,1,2
2022-03-06,15,5883,6,1,2
2022-03-06,16,6127,6,1,2
2022-03-06,17,6158,6,1,2
2022-03-06,18,5785,6,1,2
2022-03-06,19,4975,6,1,3
2022-03-06,20,4409,6,1,3
2022-03-06,21,3976,6,1,3
2022-03-06,22,3137,6,1,3
2022-03-06,23,1708,6,1,3
2022-03-07,0,1423,0,1,0
2022-03-07,1,772,0,1,0
2022-03-07,2,332,0,1,0
2022-03-07,3,217,0,1,0
2022-03-07,4,301,0,1,0
