tpep_pickup_date,hour_pickup,count
2022-12-12,17,7438
2022-12-12,18,8065
2022-12-12,19,7520
2022-12-12,20,6886
2022-12-12,21,6539
2022-12-12,22,5492
2022-12-12,23,2842
2022-12-13,0,1977
2022-12-13,1,835
2022-12-13,2,410
2022-12-13,3,236
2022-12-13,4,299
2022-12-13,5,668
2022-12-13,6,2139
2022-12-13,7,4508
2022-12-13,8,5902
2022-12-13,9,6172
2022-12-13,10,6203
2022-12-13,11,6357
2022-12-13,12,6513
2022-12-13,13,6525
2022-12-13,14,6945
2022-12-13,15,7259
2022-12-13,16,6981
2022-12-13,17,7705
2022-12-13,18,8672
2022-12-13,19,8058
2022-12-13,20,7572
2022-12-13,21,7785
2022-12-13,22,6809
2022-12-13,23,4344
2022-12-14,0,2923
2022-12-14,1,1356
2022-12-14,2,625
2022-12-14,3,380
2022-12-14,4,363
2022-12-14,5,706
2022-12-14,6,2216
2022-12-14,7,4608
2022-12-14,8,5830
2022-12-14,9,6069
2022-12-14,10,6249
2022-12-14,11,6606
2022-12-14,12,6935
2022-12-14,13,6850
2022-12-14,14,7094
2022-12-14,15,7153
2022-12-14,16,7023
2022-12-14,17,7737
2022-12-14,18,8621
2022-12-14,19,8319
2022-12-14,20,7822
2022-12-14,21,7991
2022-12-14,22,7346
2022-12-14,23,4623
2022-12-15,0,3672
2022-12-15,1,1948
2022-12-15,2,965
2022-12-15,3,564
2022-12-15,4,507
2022-12-15,5,819
2022-12-15,6,2176
2022-12-15,7,4491
2022-12-15,8,5717
2022-12-15,9,6197
2022-12-15,10,6325
2022-12-15,11,6605
2022-12-15,12,6795
2022-12-15,13,6876
2022-12-15,14,7168
2022-12-15,15,6705
2022-12-15,16,6304
2022-12-15,17,7368
2022-12-15,18,8340
2022-12-15,19,8189
2022-12-15,20,8073
2022-12-15,21,7976
2022-12-15,22,7378
2022-12-15,23,4815
2022-12-16,0,4653
2022-12-16,1,2703
2022-12-16,2,1627
2022-12-16,3,875
2022-12-16,4,726
2022-12-16,5,899
2022-12-16,6,1967
2022-12-16,7,3885
2022-12-16,8,5194
2022-12-16,9,5586
2022-12-16,10,5996
2022-12-16,11,6099
2022-12-16,12,6166
2022-12-16,13,6315
2022-12-16,14,6631
2022-12-16,15,6420
2022-12-16,16,6359
2022-12-16,17,7541
2022-12-16,18,8440
2022-12-16,19,8413
2022-12-16,20,7073
2022-12-16,21,7021
2022-12-16,22,7056
2022-12-16,23,5135
2022-12-17,0,5861
2022-12-17,1,4721
2022-12-17,2,3377
2022-12-17,3,2337
2022-12-17,4,1305
2022-12-17,5,665
2022-12-17,6,1020
2022-12-17,7,1544
2022-12-17,8,2570
2022-12-17,9,4113
2022-12-17,10,5695
2022-12-17,11,6667
2022-12-17,12,7368
2022-12-17,13,7496
2022-12-17,14,7253
2022-12-17,15,7397
2022-12-17,16,6690
2022-12-17,17,7066
2022-12-17,18,7397
2022-12-17,19,7269
2022-12-17,20,6377
2022-12-17,21,6047
2022-12-17,22,6552
2022-12-17,23,4736
2022-12-18,0,5843
2022-12-18,1,4863
2022-12-18,2,3830
2022-12-18,3,2692
2022-12-18,4,1545
2022-12-18,5,813
2022-12-18,6,980
2022-12-18,7,1400
2022-12-18,8,2482
2022-12-18,9,4464
2022-12-18,10,5036
2022-12-18,11,5395
2022-12-18,12,5726
2022-12-18,13,6570
2022-12-18,14,5953
2022-12-18,15,5753
2022-12-18,16,5376
2022-12-18,17,5569
2022-12-18,18,5540
2022-12-18,19,5607
2022-12-18,20,5167
2022-12-18,21,4756
2022-12-18,22,3667
2022-12-18,23,2213
2022-12-19,0,1895
2022-12-19,1,964
2022-12-19,2,588
2022-12-19,3,399
2022-12-19,4,547
2022-12-19,5,803
2022-12-19,6,1907
2022-12-19,7,3320
2022-12-19,8,4864
2022-12-19,9,5676
2022-12-19,10,5833
2022-12-19,11,6332
2022-12-19,12,6704
2022-12-19,13,6773
2022-12-19,14,7244
2022-12-19,15,7425
2022-12-19,16,6904
2022-12-19,17,7401
2022-12-19,18,7733
2022-12-19,19,6738
2022-12-19,20,6056
2022-12-19,21,5777
2022-12-19,22,4971
2022-12-19,23,2898
2022-12-20,0,1764
2022-12-20,1,955
2022-12-20,2,531
2022-12-20,3,356
2022-12-20,4,549
2022-12-20,5,820
2022-12-20,6,1871
2022-12-20,7,3400
2022-12-20,8,5030
2022-12-20,9,5523
2022-12-20,10,6037
2022-12-20,11,6352
2022-12-20,12,6835
2022-12-20,13,6740
2022-12-20,14,7224
2022-12-20,15,7122
2022-12-20,16,6942
2022-12-20,17,7175
2022-12-20,18,7925
2022-12-20,19,6970
2022-12-20,20,6429
2022-12-20,21,6787
2022-12-20,22,5936
2022-12-20,23,3457
2022-12-21,0,2409
2022-12-21,1,1225
2022-12-21,2,666
2022-12-21,3,443
2022-12-21,4,622
2022-12-21,5,874
2022-12-21,6,1991
2022-12-21,7,3248
2022-12-21,8,4558
2022-12-21,9,5371
2022-12-21,10,5867
2022-12-21,11,6226
2022-12-21,12,6608
2022-12-21,13,6840
2022-12-21,14,6859
2022-12-21,15,6845
2022-12-21,16,6662
2022-12-21,17,6960
2022-12-21,18,7479
2022-12-21,19,6768
2022-12-21,20,5881
2022-12-21,21,5866
2022-12-21,22,5749
2022-12-21,23,3545
2022-12-22,0,2733
2022-12-22,1,1436
2022-12-22,2,821
2022-12-22,3,562
2022-12-22,4,635
2022-12-22,5,792
2022-12-22,6,1609
2022-12-22,7,2891
2022-12-22,8,3864
2022-12-22,9,4676
2022-12-22,10,5561
2022-12-22,11,6069
2022-12-22,12,6977
2022-12-22,13,6699
2022-12-22,14,6213
2022-12-22,15,6166
2022-12-22,16,5821
2022-12-22,17,5955
2022-12-22,18,6439
2022-12-22,19,5770
2022-12-22,20,4811
2022-12-22,21,5451
2022-12-22,22,4091
2022-12-22,23,2839
2022-12-23,0,2556
2022-12-23,1,1510
2022-12-23,2,984
2022-12-23,3,645
2022-12-23,4,614
2022-12-23,5,600
2022-12-23,6,1302
2022-12-23,7,2091
2022-12-23,8,3137
2022-12-23,9,3702
2022-12-23,10,4718
2022-12-23,11,5158
2022-12-23,12,6181
2022-12-23,13,6229
2022-12-23,14,6153
2022-12-23,15,6862
2022-12-23,16,6759
2022-12-23,17,6594
2022-12-23,18,6327
2022-12-23,19,5296
2022-12-23,20,4837
2022-12-23,21,4266
2022-12-23,22,3959
2022-12-23,23,2460
2022-12-24,0,2128
2022-12-24,1,1373
2022-12-24,2,1088
2022-12-24,3,776
2022-12-24,4,584
2022-12-24,5,398
2022-12-24,6,708
2022-12-24,7,1051
2022-12-24,8,1665
2022-12-24,9,2858
2022-12-24,10,3823
2022-12-24,11,4750
2022-12-24,12,5189
2022-12-24,13,5467
2022-12-24,14,5537
2022-12-24,15,5730
2022-12-24,16,5654
2022-12-24,17,5338
2022-12-24,18,4981
2022-12-24,19,4039
2022-12-24,20,3488
2022-12-24,21,3318
2022-12-24,22,2982
2022-12-24,23,1828
2022-12-25,0,1806
2022-12-25,1,1105
2022-12-25,2,621
2022-12-25,3,428
2022-12-25,4,290
2022-12-25,5,244
2022-12-25,6,497
2022-12-25,7,689
2022-12-25,8,992
2022-12-25,9,1537
2022-12-25,10,2182
2022-12-25,11,2907
2022-12-25,12,3208
2022-12-25,13,3264
2022-12-25,14,3505
2022-12-25,15,3725
2022-12-25,16,3636
2022-12-25,17,3218
2022-12-25,18,3047
2022-12-25,19,2838
2022-12-25,20,2550
2022-12-25,21,2924
2022-12-25,22,2585
2022-12-25,23,1609
2022-12-26,0,1168
2022-12-26,1,637
2022-12-26,2,371
2022-12-26,3,233
2022-12-26,4,203
2022-12-26,5,315
2022-12-26,6,647
2022-12-26,7,1041
2022-12-26,8,1476
2022-12-26,9,2318
2022-12-26,10,3063
2022-12-26,11,3909
2022-12-26,12,4518
2022-12-26,13,4774
2022-12-26,14,5006
2022-12-26,15,5300
2022-12-26,16,5202
2022-12-26,17,5044
2022-12-26,18,4647
2022-12-26,19,4089
2022-12-26,20,3519
2022-12-26,21,3569
2022-12-26,22,3143
2022-12-26,23,1915
2022-12-27,0,1485
2022-12-27,1,849
2022-12-27,2,494
2022-12-27,3,346
2022-12-27,4,269
2022-12-27,5,553
2022-12-27,6,1283
2022-12-27,7,1914
2022-12-27,8,2820
2022-12-27,9,3652
2022-12-27,10,4525
2022-12-27,11,4998
2022-12-27,12,5364
2022-12-27,13,6048
2022-12-27,14,5920
2022-12-27,15,6013
2022-12-27,16,5968
2022-12-27,17,5696
2022-12-27,18,5801
2022-12-27,19,5086
2022-12-27,20,4430
2022-12-27,21,4373
2022-12-27,22,3866
2022-12-27,23,2601
2022-12-28,0,1985
2022-12-28,1,1100
2022-12-28,2,561
2022-12-28,3,355
2022-12-28,4,297
2022-12-28,5,518
2022-12-28,6,1113
2022-12-28,7,1810
2022-12-28,8,2640
2022-12-28,9,3644
2022-12-28,10,4580
2022-12-28,11,5173
2022-12-28,12,5760
2022-12-28,13,5929
2022-12-28,14,5860
2022-12-28,15,6048
2022-12-28,16,5930
2022-12-28,17,5940
2022-12-28,18,5706
2022-12-28,19,5388
2022-12-28,20,4530
2022-12-28,21,4485
2022-12-28,22,4372
2022-12-28,23,2866
2022-12-29,0,2694
2022-12-29,1,1407
2022-12-29,2,929
2022-12-29,3,546
2022-12-29,4,423
2022-12-29,5,528
2022-12-29,6,1175
2022-12-29,7,1836
2022-12-29,8,2729
2022-12-29,9,3694
2022-12-29,10,4476
2022-12-29,11,5132
2022-12-29,12,5724
2022-12-29,13,6078
2022-12-29,14,6175
2022-12-29,15,6341
2022-12-29,16,6207
2022-12-29,17,5960
2022-12-29,18,5984
2022-12-29,19,5292
2022-12-29,20,4766
2022-12-29,21,4716
2022-12-29,22,4491
2022-12-29,23,3335
2022-12-30,0,3366
2022-12-30,1,2014
2022-12-30,2,1365
2022-12-30,3,877
2022-12-30,4,563
2022-12-30,5,578
2022-12-30,6,1149
2022-12-30,7,1665
2022-12-30,8,2422
2022-12-30,9,3343
2022-12-30,10,4282
2022-12-30,11,4868
2022-12-30,12,5145
2022-12-30,13,5606
2022-12-30,14,5662
2022-12-30,15,6043
2022-12-30,16,6324
2022-12-30,17,6153
2022-12-30,18,5863
2022-12-30,19,5543
2022-12-30,20,4537
2022-12-30,21,4459
2022-12-30,22,4532
2022-12-30,23,3304
2022-12-31,0,4
